#PATH-POINTS-START Path
-63.468,150.283,120
-61.473,150.425,120
-59.477,150.556,120
-57.481,150.677,120
-55.484,150.786,120
-53.486,150.881,120
-51.488,150.967,120
-49.489,151.044,120
-47.491,151.112,120
-45.491,151.169,120
-43.492,151.219,120
-41.492,151.262,120
-39.493,151.294,120
-37.493,151.32,120
-35.493,151.341,120
-33.493,151.352,120
-31.493,151.358,120
-29.493,151.359,120
-27.493,151.352,120
-25.493,151.34,120
-23.493,151.323,120
-21.493,151.3,120
-19.494,151.272,120
-17.494,151.241,120
-15.494,151.203,120
-13.495,151.161,120
-11.495,151.116,120
-9.496,151.065,120
-7.496,151.011,120
-5.497,150.954,120
-3.498,150.891,120
-1.499,150.826,120
0.5,150.759,120
2.498,150.686,120
4.497,150.611,120
6.495,150.534,120
8.494,150.452,120
10.492,150.369,120
12.49,150.283,120
14.488,150.194,120
16.486,150.103,120
18.484,150.01,120
20.482,149.914,120
22.479,149.816,120
24.477,149.717,120
26.474,149.615,120
28.471,149.512,120
30.469,149.408,120
32.466,149.302,120
34.463,149.195,120
36.46,149.086,120
38.457,148.977,120
40.454,148.866,120
42.451,148.755,120
44.448,148.643,120
46.445,148.531,120
48.442,148.419,120
50.438,148.306,120
52.435,148.193,120
54.432,148.081,120
56.429,147.969,120
58.426,147.858,120
60.423,147.748,120
62.42,147.64,120
64.417,147.533,120
66.414,147.428,120
68.412,147.326,120
70.409,147.226,120
72.407,147.13,120
74.405,147.038,120
76.403,146.951,120
78.401,146.869,120
80.4,146.795,120
82.399,146.729,120
84.398,146.674,120
86.397,146.63,120
88.397,146.602,120
90.397,146.595,120
92.397,146.616,120
94.396,146.673,120
96.393,146.788,120
98.38,147.007,120
100.319,147.478,120
102.049,148.471,120,0
103.736,147.981,120
104.003,146.013,120
103.839,144.021,120
103.526,142.046,120
103.137,140.084,120
102.702,138.132,120
102.237,136.187,120
101.752,134.247,120
101.253,132.31,120
100.745,130.376,120
100.231,128.443,120
99.715,126.51,120
99.198,124.578,120
98.682,122.646,120
98.169,120.713,120
97.661,118.779,120
97.159,116.843,120
96.665,114.905,120
96.179,112.964,120
95.704,111.022,120
95.242,109.076,120
94.793,107.127,120
94.36,105.174,120
93.944,103.218,120
93.547,101.258,120
93.173,99.293,120
92.823,97.324,120
92.496,95.351,120,0
92.117,93.388,120
91.627,91.449,120
90.994,89.552,120
90.177,87.728,120
89.121,86.033,120
87.777,84.556,120
86.141,83.415,120
84.286,82.679,120
82.321,82.319,120
80.324,82.247,120
78.328,82.372,120
76.345,82.627,120
74.373,82.961,120
72.409,83.341,120
70.449,83.738,120
68.489,84.134,120
66.524,84.511,120
64.554,84.854,120
62.576,85.15,120
60.59,85.386,120
58.597,85.552,120
56.599,85.637,120
54.6,85.631,120
52.603,85.527,120
50.614,85.317,120
48.64,84.997,120
46.687,84.567,120,0
44.747,84.08,120
42.813,83.572,120
40.886,83.036,120
38.97,82.464,120
37.069,81.841,120
35.195,81.143,120
33.369,80.33,120
31.639,79.329,120
30.1,78.056,120
28.746,76.584,120
27.35,75.153,120
25.812,73.876,120
24.166,72.742,120
22.45,71.714,120
20.693,70.759,120,0
18.961,69.759,120
17.315,68.625,120
15.911,67.212,120
15.627,65.322,120
16.862,63.768,120
18.37,62.455,120
19.784,61.043,120
20.833,59.35,120
21.206,57.398,120,0
21.526,55.435,120
22.672,53.825,120
24.418,52.868,120
26.339,52.319,120
28.3,51.925,120
30.265,51.554,120
32.22,51.13,120
34.149,50.603,120
